stem,storage_day,pred_class,area_um2,circularity,sum_I,npix,I_bg,dry_mass_pg
20110607_7,27,1,76.331,0.856,138813.0,3676.0,75.0,21.00368437909008
20110607_7,27,1,66.053,0.9,161778.0,3181.0,75.0,24.47850022318108
20110607_7,27,1,53.864,0.8354,100916.0,2594.0,75.0,15.269519517626263
20110607_7,27,1,135.241,0.5819,298809.0,6513.0,75.0,45.212551602742735
20110607_7,27,1,55.151,0.8305,113150.0,2656.0,75.0,17.120636305634502
20110607_7,27,1,84.596,0.9004,172209.0,4074.0,75.0,26.05680651840046
20110607_7,27,4,119.065,0.4618,353318.0,5734.0,75.0,53.46026494241425
20110607_7,27,2,41.717,0.8157,177152.0,2009.0,75.0,26.804727908225928
20110607_7,27,1,47.676,0.8216,102999.0,2296.0,75.0,15.58469658722093
20110607_7,27,2,32.829,0.8942,172569.0,1581.0,75.0,26.111277831436507
20110607_7,27,1,80.651,0.8953,172348.0,3884.0,75.0,26.077838497600492
20110607_7,27,3,38.062,0.5731,150778.0,1833.0,75.0,22.814098991524165
20110607_7,27,3,102.557,0.3964,312498.0,4939.0,75.0,47.28382328093832
20110607_7,27,1,51.87,0.8756,141944.0,2498.0,75.0,21.477433493300786
20110607_7,27,3,55.089,0.7665,179169.0,2653.0,75.0,27.109918570430654
20110607_7,27,1,66.572,0.905,152369.0,3206.0,75.0,23.054831933302907
20110607_7,27,1,137.11,0.5323,321658.0,6603.0,75.0,48.66981557929989
20110607_7,27,2,39.017,0.8956,158643.0,1879.0,75.0,24.004145872158855
20110607_7,27,3,57.456,0.7184,145872.0,2767.0,75.0,22.071776042205183
20110607_7,27,1,21.429,0.7028,46407.0,1032.0,75.0,7.021806177954755
20110607_7,27,1,78.719,0.8203,165379.0,3791.0,75.0,25.0233646627444
20110607_7,27,1,83.641,0.891,184839.0,4028.0,75.0,27.967841750748352
20110607_7,27,1,31.396,0.718,42360.0,1512.0,75.0,6.409457833907888
20110607_7,27,1,83.454,0.8835,140166.0,4019.0,75.0,21.20840573058388
20110607_7,27,1,71.95,0.883,149831.0,3465.0,75.0,22.67080917639879
20110607_7,27,1,147.513,0.5357,243183.0,7104.0,75.0,36.79582588345661
20110607_7,27,4,28.988,0.7738,102155.0,1396.0,75.0,15.456991619991982
20110607_9,27,1,35.612,0.7726,96305.0,1715.0,81.0,14.57183278315626
20110607_9,27,1,79.758,0.9092,148735.0,3841.0,81.0,22.504974290044615
20110607_9,27,1,76.061,0.8914,196751.0,3663.0,81.0,29.77023697542991
20110607_9,27,2,41.197,0.8945,124535.0,1984.0,81.0,18.843291580399406
20110607_9,27,3,95.082,0.4467,289764.0,4579.0,81.0,43.84395986271212
20110607_9,27,1,72.739,0.8946,130690.0,3503.0,81.0,19.77459972411289
20110607_9,27,1,80.817,0.8938,203774.0,3892.0,81.0,30.83288150724141
20110607_9,27,1,76.29,0.8884,156108.0,3674.0,81.0,23.620577042863374
20110607_9,27,1,63.997,0.906,154221.0,3082.0,81.0,23.335056577032777
20110607_9,27,1,78.366,0.87,133990.0,3774.0,81.0,20.273920093609963
20110607_9,27,1,68.732,0.893,137196.0,3310.0,81.0,20.759017398036512
20110607_9,27,1,57.29,0.8956,106066.0,2759.0,81.0,16.048761912447453
20110607_9,27,1,69.5,0.8845,151718.0,3347.0,81.0,22.956329642229395
20110607_9,27,1,65.762,0.8919,108065.0,3167.0,81.0,16.351229009000377
20110607_9,27,1,66.364,0.8992,152099.0,3196.0,81.0,23.013978448525872
20110607_9,27,4,109.057,0.474,194677.0,5252.0,81.0,29.45642168866114
20110607_9,27,2,111.569,0.6017,217966.0,5373.0,81.0,32.98026171448458
20110607_9,27,1,80.277,0.8761,137020.0,3866.0,81.0,20.732386978330002
20110607_9,27,1,102.225,0.7164,261766.0,4923.0,81.0,39.60760480053665
20110607_9,27,1,71.099,0.8865,109673.0,3424.0,81.0,16.594534207228044
20110607_9,27,3,48.112,0.6971,145277.0,2317.0,81.0,21.981747066492833
20110607_9,27,3,33.743,0.8086,98207.0,1625.0,81.0,14.859622887030028
20110607_9,27,3,43.295,0.4966,145202.0,2085.0,81.0,21.970398876276988
20110607_9,27,3,31.666,0.73,80516.0,1525.0,81.0,12.182811778917081
20110607_9,27,1,103.866,0.448,155257.0,5002.0,81.0,23.491812911214286
20110607_9,27,3,37.211,0.6603,120124.0,1792.0,81.0,18.175866686504985
20110607_9,27,4,47.655,0.7987,88954.0,2295.0,81.0,13.45955883280081
20110610_1,30,1,61.402,0.8258,173090.0,2957.0,80.0,26.190109926135897
20110610_1,30,2,157.543,0.3992,618144.0,7587.0,80.0,93.53087590375726
20110610_1,30,1,36.878,0.6628,83055.0,1776.0,80.0,12.566985845024073
20110610_1,30,1,62.834,0.8917,205206.0,3026.0,80.0,31.049556285762563
20110610_1,30,2,32.912,0.9108,142888.0,1585.0,80.0,21.620269380817525
20110610_1,30,1,62.128,0.8648,189096.0,2992.0,80.0,28.611965027399574
20110610_1,30,1,55.982,0.8686,144292.0,2696.0,80.0,21.8327075016581
20110610_1,30,1,77.577,0.8881,228855.0,3736.0,80.0,34.62786762462205
20110610_1,30,3,111.029,0.3691,363020.0,5347.0,80.0,54.92826682873564
20110610_1,30,2,42.796,0.8862,204839.0,2061.0,80.0,30.99402580830637
20110610_1,30,2,35.425,0.8741,180991.0,1706.0,80.0,27.38560393807419
20110610_1,30,1,18.522,0.6709,35108.0,892.0,80.0,5.312163494637351
20110610_1,30,2,36.442,0.8766,146555.0,1755.0,80.0,22.17512022777079
20110610_1,30,1,60.654,0.8794,189523.0,2921.0,80.0,28.67657405702844
20110610_1,30,2,38.913,0.9025,174129.0,1874.0,80.0,26.347320187926034
20110610_1,30,2,37.148,0.8898,178786.0,1789.0,80.0,27.051967145728415
20110610_1,30,2,26.517,0.8333,103950.0,1277.0,80.0,15.728591639157813
20110610_1,30,1,132.874,0.5298,388701.0,6399.0,80.0,58.81403846784301
20110610_1,30,4,51.517,0.8383,196139.0,2481.0,80.0,29.677635743268635
20110610_1,30,1,69.977,0.8925,168734.0,3370.0,80.0,25.531007038399757
20110610_1,30,4,55.982,0.8547,147319.0,2696.0,80.0,22.290720458769506
20110610_1,30,3,57.955,0.7985,182318.0,2791.0,80.0,27.586391250293165
20110610_1,30,1,47.904,0.8797,134216.0,2307.0,80.0,20.308115973460367
20110610_1,30,3,42.319,0.7461,162655.0,2038.0,80.0,24.611198394104992
20110610_1,30,2,42.485,0.8664,178999.0,2046.0,80.0,27.08419600594141
20110610_1,30,1,38.643,0.7875,87054.0,1861.0,80.0,13.172071347332796
20110610_1,30,1,63.769,0.8545,144643.0,3071.0,80.0,21.885817031868243
20110610_1,30,1,74.027,0.8631,95968.0,3565.0,80.0,14.520841581786408
20110610_1,30,1,74.504,0.8834,167003.0,3588.0,80.0,25.26909080821811
20110610_1,30,1,82.104,0.8059,130445.0,3954.0,80.0,19.7375289694078
20110610_1,30,1,56.605,0.8818,132233.0,2726.0,80.0,20.00806982415349
20110610_1,30,2,39.785,0.8286,182539.0,1916.0,80.0,27.61983058412918
20110610_1,30,1,69.874,0.8837,139215.0,3365.0,80.0,21.064510678646997
20110610_1,30,1,71.888,0.8612,129944.0,3462.0,80.0,19.661723058765972
20110610_1,30,1,83.018,0.8717,171602.0,3998.0,80.0,25.964961832253575
20110610_1,30,1,78.595,0.856,142461.0,3785.0,80.0,21.555660351188664
20110610_1,30,1,59.45,0.866,161159.0,2863.0,80.0,24.384839826599656
20110610_1,30,3,44.146,0.5771,163935.0,2126.0,80.0,24.80487417378871
20110610_1,30,1,80.028,0.8851,142997.0,3854.0,80.0,21.636762083931217
20110610_1,30,1,77.785,0.844,105162.0,3746.0,80.0,15.91197839304583
20110610_1,30,1,43.855,0.7963,98396.0,2112.0,80.0,14.888220326373952
20110610_10,30,1,35.653,0.8597,85747.0,1717.0,40.0,12.974310219171382
20110610_10,30,1,53.698,0.8706,153539.0,2586.0,40.0,23.23186370067005
20110610_10,30,1,40.471,0.7387,116964.0,1949.0,40.0,17.697729605410817
20110610_10,30,2,37.875,0.8747,182701.0,1824.0,40.0,27.644342674995396
20110610_10,30,3,50.728,0.6693,215042.0,2443.0,40.0,32.5378336052696
20110610_10,30,2,37.688,0.9162,212593.0,1815.0,40.0,32.16727736742162
20110610_10,30,1,67.942,0.8807,189388.0,3272.0,40.0,28.656147314639927
20110610_10,30,1,59.595,0.9054,187089.0,2870.0,40.0,28.30828745722363
20110610_10,30,1,71.992,0.8901,204709.0,3467.0,40.0,30.974355611932246
20110610_10,30,1,71.078,0.9017,231151.0,3423.0,40.0,34.975273554429705
20110610_10,30,1,63.146,0.9085,182507.0,3041.0,40.0,27.614988689637087
20110610_10,30,3,42.526,0.6844,169502.0,2048.0,40.0,25.647212506209982
20110610_10,30,1,68.69,0.8904,219470.0,3308.0,40.0,33.207830755612946
20110610_10,30,1,78.013,0.8973,241966.0,3757.0,40.0,36.611682583554206
20110610_10,30,3,70.144,0.6909,268478.0,3378.0,40.0,40.62319217025312
20110610_10,30,1,72.033,0.8816,208685.0,3469.0,40.0,31.575961002574783
20110610_10,30,1,65.679,0.8908,163904.0,3163.0,40.0,24.800183588499493
20110610_10,30,1,56.273,0.885,225804.0,2710.0,40.0,34.166223246641565
20110610_10,30,1,66.53,0.8855,186463.0,3204.0,40.0,28.213567896222063
20110610_10,30,1,58.598,0.8736,186240.0,2822.0,40.0,28.179825943980294
20110610_10,30,3,125.253,0.479,447697.0,6032.0,40.0,67.74067620082766
20110610_10,30,1,64.662,0.881,200504.0,3114.0,40.0,30.33810041383067
20110610_10,30,1,94.168,0.8836,253899.0,4535.0,40.0,38.4172553014962
20110610_10,30,4,39.765,0.8584,222846.0,1915.0,40.0,33.71865062452874
20110610_10,30,1,86.568,0.8642,227399.0,4169.0,40.0,34.407561425231826
20110610_10,30,1,77.266,0.8797,188903.0,3721.0,40.0,28.582762351244142
20110610_10,30,1,154.511,0.5121,417879.0,7441.0,40.0,63.22893838941441
20110610_10,30,1,78.719,0.8944,238443.0,3791.0,40.0,36.07862026181536
20110610_10,30,3,55.691,0.7355,224451.0,2682.0,40.0,33.96150189514777
20110610_10,30,3,49.524,0.7073,206739.0,2385.0,40.0,31.281513293774385
20110610_10,30,1,76.996,0.8766,211736.0,3708.0,40.0,32.037605380555256
20110610_10,30,4,91.801,0.4958,431117.0,4421.0,40.0,65.23196961711207
20110610_10,30,1,59.284,0.8902,208970.0,2855.0,40.0,31.619084125394984
20110610_10,30,1,66.883,0.8512,188092.0,3221.0,40.0,28.460050587710164
20110610_10,30,1,71.452,0.8948,209798.0,3441.0,40.0,31.744368145377887
20110610_10,30,2,40.076,0.8814,215735.0,1930.0,40.0,32.64269088286398
20110610_10,30,3,35.217,0.6762,181643.0,1696.0,40.0,27.484257538350583
20110610_3,30,1,69.147,0.8374,185989.0,3330.0,30.0,28.141847334057935
20110610_3,30,2,34.428,0.8771,172101.0,1658.0,30.0,26.04046512448965
20110610_3,30,3,51.725,0.7104,160705.0,2491.0,30.0,24.316145448493085
20110610_3,30,2,30.358,0.8041,168071.0,1462.0,30.0,25.43068903689171
20110610_3,30,2,35.632,0.8913,224742.0,1716.0,30.0,34.00553287318524
20110610_3,30,3,120.104,0.4332,387976.0,5784.0,30.0,58.70433929575654
20110610_3,30,3,90.452,0.4224,368936.0,4356.0,30.0,55.823412072961304
20110610_3,30,3,118.152,0.4033,395974.0,5690.0,30.0,59.91451030037399
20110610_3,30,3,49.483,0.6278,181636.0,2383.0,30.0,27.483198373930435
20110610_3,30,2,34.656,0.8953,167656.0,1669.0,30.0,25.36789571769738
20110610_3,30,3,56.086,0.6551,204266.0,2701.0,30.0,30.907325635057337
20110610_3,30,1,61.194,0.8914,198043.0,2947.0,30.0,29.965728465548157
20110610_3,30,1,63.291,0.8839,153600.0,3048.0,30.0,23.241093562045602
20110610_3,30,3,67.112,0.8168,184363.0,3232.0,30.0,27.895818570178474
20110610_3,30,1,68.877,0.8977,209865.0,3317.0,30.0,31.754505861970706
20110610_3,30,1,73.653,0.8991,208107.0,3547.0,30.0,31.488504283311357
20110610_3,30,4,41.8,0.8016,184873.0,2013.0,30.0,27.972986263646202
20110610_3,30,1,53.137,0.8828,197975.0,2559.0,30.0,29.955439439752464
20110610_3,30,4,76.456,0.8858,202721.0,3682.0,30.0,30.67355291661098
20110610_3,30,3,68.129,0.8102,189896.0,3281.0,30.0,28.733012389701898
20110610_3,30,3,65.638,0.8436,213439.0,3161.0,30.0,32.295284953056324
20110610_3,30,1,78.678,0.8984,197664.0,3789.0,30.0,29.908382277657434
20110610_3,30,3,58.162,0.8196,200091.0,2801.0,30.0,30.2756097130421
20110610_3,30,1,61.588,0.884,216314.0,2966.0,30.0,32.73029891133029
20110610_3,30,4,45.537,0.8686,196547.0,2193.0,30.0,29.73936989804282
20110610_3,30,1,63.914,0.864,180822.0,3078.0,30.0,27.360032682787825
20110610_3,30,3,86.049,0.583,364550.0,4144.0,30.0,55.159769909138824
20110610_3,30,2,33.618,0.9098,167522.0,1619.0,30.0,25.347620284511738
20110610_3,30,3,53.013,0.7411,190454.0,2553.0,30.0,28.817442924907766
20110610_3,30,3,60.488,0.8641,205685.0,2913.0,30.0,31.12203339394108
20110610_3,30,1,70.206,0.8887,214372.0,3381.0,30.0,32.436456439341406
20110610_3,30,1,73.279,0.8696,208289.0,3529.0,30.0,31.51604255823513
20110610_3,30,3,71.929,0.7969,212993.0,3464.0,30.0,32.22780104857278
20110610_3,30,2,41.467,0.8853,214864.0,1997.0,30.0,32.51090056715733
20110610_3,30,1,75.459,0.869,197671.0,3634.0,30.0,29.90944144207758
20110610_3,30,2,39.059,0.9086,217352.0,1881.0,30.0,32.88735786391755
20110610_3,30,1,69.894,0.8991,200973.0,3366.0,30.0,30.409064429980408
20110610_3,30,1,61.464,0.8881,178455.0,2960.0,30.0,27.001883799575833
20110610_3,30,1,23.796,0.6473,71596.0,1146.0,30.0,10.833133689246203
20110610_3,30,1,74.67,0.904,233849.0,3596.0,30.0,35.383505783794284
20110610_3,30,3,110.282,0.419,420150.0,5311.0,30.0,63.572561589150126
20110610_3,30,3,55.92,0.7187,204590.0,2693.0,30.0,30.956349816789775
20110610_3,30,1,65.783,0.9004,210614.0,3168.0,30.0,31.86783645492625
20110610_3,30,2,41.28,0.909,249789.0,1988.0,30.0,37.79537447766803
20110610_3,30,4,58.391,0.8646,236842.0,2812.0,30.0,35.83637422800784
20110610_3,30,3,77.287,0.7545,235600.0,3722.0,30.0,35.648448198033485
20110610_3,30,1,62.98,0.8916,217179.0,3033.0,30.0,32.86118137181967
20110610_3,30,1,55.172,0.8165,166334.0,2657.0,30.0,25.167864951492795
20110610_3,30,2,36.878,0.7828,217499.0,1776.0,30.0,32.9096003167406
20110610_3,30,3,59.367,0.7022,221887.0,2859.0,30.0,33.57354509896883
20110610_3,30,2,31.936,0.8224,174874.0,1538.0,30.0,26.460045544070066
20110610_3,30,1,48.195,0.8874,154006.0,2321.0,30.0,23.302525098414034
20110610_3,30,2,34.22,0.8448,230521.0,1648.0,30.0,34.87994875661663
20110610_4,30,1,62.959,0.8964,175468.0,3032.0,63.0,26.54992321057954
20110610_4,30,2,45.579,0.9258,162569.0,2195.0,63.0,24.598185802657497
20110610_4,30,1,81.959,0.889,152481.0,3947.0,63.0,23.07177856402523
20110610_4,30,3,126.333,0.2476,385595.0,6084.0,63.0,58.344072083704255
20110610_4,30,1,66.987,0.8944,145997.0,3226.0,63.0,22.09068969256492
20110610_4,30,1,63.312,0.8792,136369.0,3049.0,63.0,20.63388468725649
20110610_4,30,1,71.265,0.8878,143587.0,3432.0,63.0,21.726034513629177
20110610_4,30,1,59.076,0.9041,131785.0,2845.0,63.0,19.940283301264188
20110610_4,30,1,77.806,0.8832,166285.0,3747.0,63.0,25.16045080055178
20110610_4,30,1,59.865,0.9042,162712.0,2883.0,63.0,24.619823018669035
20110610_4,30,2,39.557,0.8988,196791.0,1905.0,63.0,29.776289343545024
20110610_4,30,1,58.91,0.8723,150403.0,2837.0,63.0,22.757358040444952
20110610_4,30,3,60.052,0.6914,174016.0,2892.0,63.0,26.33022224800083
20110610_4,30,2,37.688,0.9016,193653.0,1815.0,63.0,29.301481064914174
20110610_4,30,2,41.467,0.9056,169741.0,1997.0,63.0,25.683375405697806
20110610_4,30,1,68.192,0.8948,178662.0,3284.0,63.0,27.033204804571557
20110610_4,30,3,38.207,0.7189,155184.0,1840.0,63.0,23.480767339404196
20110610_4,30,4,117.238,0.6123,307783.0,5646.0,63.0,46.57040038936902
20110610_4,30,1,80.505,0.8919,195679.0,3877.0,63.0,29.6080335099448
20110610_4,30,1,81.336,0.8984,207862.0,3917.0,63.0,31.451433528606266
20110610_4,30,1,42.007,0.8078,175837.0,2023.0,63.0,26.60575630644149
20110610_4,30,1,82.872,0.8989,197869.0,3991.0,63.0,29.9394006642474
20110610_4,30,1,66.51,0.8991,145883.0,3203.0,63.0,22.07344044343684
20110610_4,30,1,129.344,0.5842,332077.0,6229.0,63.0,50.24630616408474
20110610_4,30,2,41.426,0.8891,159545.0,1995.0,63.0,24.140626773154725
20110610_4,30,3,56.958,0.616,163409.0,2743.0,63.0,24.72528553307493
20110610_4,30,3,45.143,0.5872,160608.0,2174.0,63.0,24.301468455813932
20110610_4,30,1,71.099,0.904,137060.0,3424.0,63.0,20.73843934644512
20110610_4,30,1,69.998,0.8813,159608.0,3371.0,63.0,24.15015925293603
20110610_4,30,1,168.735,0.4519,333432.0,8126.0,63.0,50.45133013398431
20110610_4,30,3,52.286,0.6975,142130.0,2518.0,63.0,21.505577005036077
20110610_4,30,2,32.58,0.9234,129860.0,1569.0,63.0,19.64901308572423
20110610_4,30,1,66.302,0.9034,178369.0,3193.0,63.0,26.98887120812833
20110610_4,30,3,44.52,0.6783,160264.0,2144.0,63.0,24.249418090023934
20110610_4,30,1,71.95,0.865,168386.0,3465.0,63.0,25.47835143579825
20110610_4,30,1,27.721,0.6064,62038.0,1335.0,63.0,9.386920328139226
20110610_6,30,4,95.892,0.4362,305228.0,4618.0,55.0,46.18380537601598
20110610_6,30,4,105.132,0.8234,305972.0,5063.0,55.0,46.29637942295714
20110610_6,30,2,41.364,0.9108,161614.0,1992.0,55.0,24.4536855139091
20110610_6,30,3,46.659,0.538,191344.0,2247.0,55.0,28.9521081154691
20110610_6,30,3,44.478,0.5702,202804.0,2142.0,55.0,30.686111580449843
20110610_6,30,3,132.126,0.4436,363426.0,6363.0,55.0,54.98969836510407
20110610_6,30,1,80.775,0.8565,192728.0,3890.0,55.0,29.16152005225211
20110610_6,30,3,84.928,0.4463,403689.0,4090.0,55.0,61.081860800577
20110610_6,30,1,81.668,0.8771,205056.0,3933.0,55.0,31.026859905330877
20110610_6,30,2,40.512,0.8884,182950.0,1951.0,55.0,27.682018666511997
20110610_6,30,2,38.664,0.8902,175660.0,1862.0,55.0,26.578974577532097
20110610_6,30,3,39.266,0.618,184221.0,1891.0,55.0,27.87433266336981
20110610_6,30,1,88.915,0.8751,210593.0,4282.0,55.0,31.864658961665814
20110610_6,30,3,69.853,0.6224,159447.0,3364.0,55.0,24.125798471272688
20110610_6,30,1,76.394,0.8661,165035.0,3679.0,55.0,24.9713142969544
20110610_6,30,2,40.346,0.891,179514.0,1943.0,55.0,27.16212024542353
20110610_6,30,1,88.064,0.8792,217892.0,4241.0,55.0,32.96906483347161
20110610_6,30,3,44.478,0.8434,185489.0,2142.0,55.0,28.066192732618987
20110610_6,30,3,134.847,0.5148,372897.0,6494.0,55.0,56.42274782556067
20110610_6,30,1,158.789,0.5094,451290.0,7647.0,55.0,68.28433016676797
20110610_6,30,3,66.8,0.744,207025.0,3217.0,55.0,31.324787725797464
20110610_6,30,3,113.127,0.3808,423731.0,5448.0,55.0,64.11439984465589
20110610_6,30,3,60.882,0.5503,226206.0,2932.0,55.0,34.22704954619849
20110610_6,30,1,69.583,0.8816,196223.0,3351.0,55.0,29.690345716310375
20110610_6,30,2,41.758,0.8889,180786.0,2011.0,55.0,27.35458555148422
20110610_6,30,2,37.065,0.9162,175945.0,1785.0,55.0,26.622097700352302
20110610_6,30,1,97.179,0.625,299769.0,4680.0,55.0,45.35780843750552
20110610_6,30,2,102.89,0.5956,317071.0,4955.0,55.0,47.975760265698966
20110610_6,30,1,73.881,0.8878,184880.0,3558.0,55.0,27.974045428066347
20110610_6,30,1,76.747,0.8181,165558.0,3696.0,55.0,25.05044901005954
20110610_6,30,1,71.14,0.8549,192857.0,3426.0,55.0,29.181038939423363
20110610_6,30,1,23.527,0.7136,50804.0,1133.0,55.0,7.6871127430088855
20110610_6,30,1,82.831,0.8827,198662.0,3989.0,55.0,30.059388862129577
20110610_6,30,1,148.219,0.4835,347724.0,7138.0,55.0,52.61384126151526
20110610_6,30,1,70.559,0.8971,133890.0,3398.0,55.0,20.25878917332217
20110610_6,30,3,65.908,0.7354,201587.0,3174.0,55.0,30.50196828054744
20110610_6,30,1,72.303,0.8521,172348.0,3482.0,55.0,26.077838497600492
20110610_6,30,1,43.835,0.746,101939.0,2111.0,55.0,15.424308832170356
20110610_9,30,3,26.33,0.6379,103799.0,1268.0,34.0,15.705743949523251
20110610_9,30,1,21.575,0.7445,57677.0,1039.0,34.0,8.7270608943887
20110610_9,30,1,43.689,0.8109,110507.0,2104.0,34.0,16.72072608242821
20110610_9,30,1,51.559,0.9084,140067.0,2483.0,34.0,21.193426119498966
20110610_9,30,1,73.507,0.6157,206967.0,3540.0,34.0,31.316011792030544
20110610_9,30,2,30.836,0.8971,129859.0,1485.0,34.0,19.648861776521354
20110610_9,30,1,53.885,0.9064,133575.0,2595.0,34.0,20.211126774415632
20110610_9,30,1,47.51,0.8166,175893.0,2288.0,34.0,26.61422962180265
20110610_9,30,2,26.828,0.9058,140011.0,1292.0,34.0,21.184952804137804
20110610_9,30,2,28.012,0.9168,144300.0,1349.0,34.0,21.83391797528112
20110610_9,30,2,33.369,0.9072,169387.0,1607.0,34.0,25.629811947879027
20110610_9,30,1,59.574,0.9127,161037.0,2869.0,34.0,24.36638010384855
20110610_9,30,2,28.988,0.9117,124129.0,1396.0,34.0,18.78186004403098
20110610_9,30,3,90.119,0.3938,250886.0,4340.0,34.0,37.96136067322508
20110610_9,30,3,21.118,0.6092,96802.0,1017.0,34.0,14.647033456986577
20110610_9,30,3,37.397,0.6435,150866.0,1801.0,34.0,22.82741420137742
20110610_9,30,3,43.295,0.694,127807.0,2085.0,34.0,19.3383752922159
20110610_9,30,1,50.521,0.9144,163721.0,2433.0,34.0,24.772494004372838
20110610_9,30,1,101.021,0.4857,281275.0,4865.0,34.0,42.55949603948162
20110610_9,30,2,29.528,0.9132,160470.0,1422.0,34.0,24.28058778581678
20110610_9,30,3,28.925,0.8292,133724.0,1393.0,34.0,20.23367184564444
20110610_9,30,1,49.441,0.9065,141157.0,2381.0,34.0,21.358353150635878
20110610_9,30,1,60.197,0.6616,170010.0,2899.0,34.0,25.72407758127196
20110610_9,30,1,17.567,0.619,41129.0,846.0,34.0,6.223196205165192
20110610_9,30,1,56.107,0.9051,160915.0,2702.0,34.0,24.34792038109745
20110610_9,30,1,95.352,0.5381,308881.0,4592.0,34.0,46.73653789412895
20110610_9,30,2,63.81,0.5502,283690.0,3073.0,34.0,42.92490776443175
20110610_9,30,1,62.066,0.8947,176695.0,2989.0,34.0,26.735579602510725
20110610_9,30,1,69.438,0.8933,190651.0,3344.0,34.0,28.847250837874714
20110610_9,30,1,53.075,0.8618,125596.0,2556.0,34.0,19.00383064465286
20110610_9,30,4,43.108,0.8383,163266.0,2076.0,34.0,24.703648317063394
20110610_9,30,2,30.171,0.907,144512.0,1453.0,34.0,21.865995526291236
20110610_9,30,1,54.383,0.8967,163866.0,2619.0,34.0,24.794433838790134
20110610_9,30,2,85.136,0.5638,345375.0,4100.0,34.0,52.25841594395507
20110610_9,30,1,46.015,0.8487,145671.0,2216.0,34.0,22.041362892426722
20110610_9,30,4,34.968,0.9005,135855.0,1684.0,34.0,20.55611175697725
20110610_9,30,1,55.006,0.8768,148235.0,2649.0,34.0,22.429319688605663
20110610_9,30,3,47.468,0.7192,164019.0,2286.0,34.0,24.817584146830455
20110610_9,30,1,55.857,0.8868,136637.0,2690.0,34.0,20.674435553627763
20110610_9,30,1,74.919,0.4262,206589.0,3608.0,34.0,31.258816913342702
20110610_9,30,1,53.449,0.9183,150835.0,2574.0,34.0,22.822723616088208
20110610_9,30,1,35.259,0.7959,103361.0,1698.0,34.0,15.63947051866273
20110610_9,30,1,25.146,0.8513,104544.0,1211.0,34.0,15.818469305667287
20110617_1,37,3,38.186,0.8433,182735.0,1839.0,45.0,27.649487187893246
20110617_1,37,1,66.011,0.8806,182291.0,3179.0,45.0,27.58230590181546
20110617_1,37,1,77.017,0.8662,220658.0,3709.0,45.0,33.38758608863189
20110617_1,37,1,76.02,0.8692,177132.0,3661.0,45.0,26.801701724168367
20110617_1,37,2,38.186,0.9052,191596.0,1839.0,45.0,28.99023803459433
20110617_1,37,3,86.236,0.4039,348929.0,4153.0,45.0,52.796168850983136
20110617_1,37,1,73.881,0.9067,195393.0,3558.0,45.0,29.56475907792172
20110617_1,37,2,35.674,0.8924,180615.0,1718.0,45.0,27.3287116777921
20110617_1,37,1,65.181,0.886,170176.0,3139.0,45.0,25.74919490894969
20110617_1,37,4,47.821,0.8872,222846.0,2303.0,45.0,33.71865062452874
20110617_1,37,2,33.452,0.8942,170444.0,1611.0,45.0,25.789745775320963
20110617_1,37,2,34.2,0.9042,178354.0,1647.0,45.0,26.986601570085163
20110617_1,37,3,42.443,0.5973,193439.0,2044.0,45.0,29.269100895498305
20110617_1,37,2,34.449,0.9066,170555.0,1659.0,45.0,25.806541096840416
20110617_1,37,3,32.31,0.567,98325.0,1556.0,45.0,14.87747737296962
20110617_1,37,2,38.041,0.9179,204201.0,1832.0,45.0,30.897490536870276
20110617_1,37,3,35.259,0.8202,160457.0,1698.0,45.0,24.278620766179372
20110617_1,37,2,111.735,0.4801,366392.0,5381.0,45.0,55.43848146083992
20110617_1,37,4,46.679,0.8774,164287.0,2248.0,45.0,24.85813501320173
20110617_1,37,1,62.917,0.8824,146196.0,3030.0,45.0,22.120800223937625
20110617_1,37,2,38.581,0.8883,175571.0,1858.0,45.0,26.565508058475963
20110617_1,37,2,38.706,0.8848,172471.0,1864.0,45.0,26.096449529554473
20110617_1,37,1,70.953,0.9107,182085.0,3417.0,45.0,27.551136206022612
20110617_1,37,3,55.546,0.6358,198023.0,2675.0,45.0,29.9627022814906
20110617_1,37,2,38.934,0.8964,209877.0,1875.0,45.0,31.75632157240524
20110617_1,37,3,38.103,0.6082,134958.0,1835.0,45.0,20.42038740199577
20110617_1,37,3,37.605,0.7408,142390.0,1811.0,45.0,21.54491739778433
20110617_10,37,1,15.802,0.8192,16355.0,761.0,59.0,2.474662013068072
20110617_10,37,1,37.792,0.8577,64727.0,1820.0,59.0,9.793790774677902
20110617_10,37,1,54.3,0.9157,111222.0,2615.0,59.0,16.82891216248591
20110617_10,37,2,37.543,0.9004,178842.0,1808.0,59.0,27.06044046108958
20110617_10,37,3,33.764,0.8679,133294.0,1626.0,59.0,20.168608888406943
20110617_10,37,3,43.648,0.5805,142172.0,2102.0,59.0,21.51193199155695
20110617_10,37,1,55.048,0.8783,75786.0,2651.0,59.0,11.46711924930461
20110617_10,37,1,71.389,0.8901,127827.0,3438.0,59.0,19.341401476273457
20110617_10,37,1,54.902,0.8664,103635.0,2644.0,59.0,15.680929240251277
20110617_10,37,2,36.671,0.9048,155177.0,1766.0,59.0,23.47970817498405
20110617_10,37,2,40.138,0.8787,170342.0,1933.0,59.0,25.774312236627424
20110617_10,37,2,33.161,0.8962,152883.0,1597.0,59.0,23.132604863582145
