stem,storage_day,pred_class,class_name,area_px2,area_um2,circularity,V_phi_rad_px2,V_phi_rad_um2,dry_mass_pg
20110511_1,0,1,discocyte,6874.0,142.737,0.3353,868099.0,18025.9108,9553.4796
20110511_1,0,1,discocyte,1667.0,34.615,0.7233,192166.0,3990.2905,2114.7979
20110511_1,0,1,discocyte,2528.0,52.493,0.8037,302737.0,6286.2763,3331.6382
20110511_1,0,1,discocyte,2411.0,50.064,0.776,289025.0,6001.5492,3180.7368
20110511_1,0,1,discocyte,2372.0,49.254,0.8087,289290.0,6007.0519,3183.6532
20110511_1,0,1,discocyte,2178.0,45.226,0.7407,273931.0,5688.1252,3014.6265
20110511_1,0,1,discocyte,2356.0,48.922,0.6195,268737.0,5580.2727,2957.4662
20110511_1,0,1,discocyte,2304.0,47.842,0.7989,285518.0,5928.727,3142.1421
20110511_1,0,1,discocyte,9312.0,193.362,0.3117,1114856.0,23149.773,12269.0547
20110511_1,0,1,discocyte,3135.0,65.098,0.7672,348781.0,7242.3712,3838.3551
20110511_1,0,1,discocyte,865.0,17.962,0.4723,119441.0,2480.1697,1314.4551
20110511_1,0,1,discocyte,2599.0,53.968,0.83,312872.0,6496.7276,3443.1744
20110511_1,0,1,discocyte,2270.0,47.136,0.7629,262452.0,5449.7659,2888.2994
20110511_1,0,1,discocyte,1339.0,27.804,0.7345,186443.0,3871.4535,2051.816
20110511_1,0,1,discocyte,2673.0,55.504,0.8174,319332.0,6630.8683,3514.2671
20110511_1,0,1,discocyte,2606.0,54.113,0.8054,279297.0,5799.5491,3073.6796
20110511_1,0,1,discocyte,2207.0,45.828,0.806,230510.0,4786.4964,2536.7759
20110511_1,0,1,discocyte,2708.0,56.231,0.7938,268223.0,5569.5996,2951.8096
20110511_1,0,1,discocyte,2934.0,60.924,0.8086,290207.0,6026.0932,3193.7448
20110511_1,0,1,discocyte,2477.0,51.434,0.791,268413.0,5573.5449,2953.9006
20110511_1,0,1,discocyte,2018.0,41.903,0.7351,224944.0,4670.9194,2475.5217
20110511_1,0,1,discocyte,2577.0,53.511,0.8319,242986.0,5045.5581,2674.075
20110511_1,0,1,discocyte,1580.0,32.808,0.5811,215751.0,4480.0285,2374.3522
20110511_1,0,1,discocyte,2516.0,52.244,0.7676,289087.0,6002.8366,3181.4191
20110511_1,0,1,discocyte,2163.0,44.914,0.8378,258403.0,5365.6892,2843.7399
20110511_1,0,1,discocyte,3013.0,62.564,0.8013,285434.0,5926.9828,3141.2177
20110511_1,0,1,discocyte,1857.0,38.56,0.8053,248040.0,5150.5035,2729.6945
20110511_1,0,1,discocyte,2695.0,55.961,0.8386,275702.0,5724.8996,3034.1164
20110511_1,0,1,discocyte,2918.0,60.592,0.7729,254389.0,5282.3393,2799.5656
20110511_1,0,1,discocyte,2273.0,47.198,0.7781,234394.0,4867.1469,2579.5195
20110511_1,0,3,spherocyte,2392.0,49.669,0.7639,279404.0,5801.771,3074.8572
20110511_1,0,4,stomatocyte,1763.0,36.608,0.5923,230622.0,4788.822,2538.0084
20110511_1,0,4,stomatocyte,1780.0,36.961,0.718,229265.0,4760.6442,2523.0746
20110511_1,0,4,stomatocyte,835.0,17.339,0.5885,119054.0,2472.1337,1310.1961
20110511_1,0,4,stomatocyte,1166.0,24.212,0.6496,139141.0,2889.2364,1531.2547
20110511_1,0,4,stomatocyte,1999.0,41.509,0.7784,251688.0,5226.2535,2769.841
20110511_1,0,4,stomatocyte,1892.0,39.287,0.7016,238479.0,4951.9711,2624.4752
20110511_1,0,4,stomatocyte,1761.0,36.567,0.7428,217409.0,4514.4566,2392.5986
20110511_2,0,1,discocyte,3354.0,69.645,0.8075,402838.0,8364.8545,4433.2555
20110511_2,0,1,discocyte,6632.0,137.712,0.4245,751717.0,15609.2607,8272.689
20110511_2,0,1,discocyte,3130.0,64.994,0.8082,415134.0,8620.1786,4568.5737
20110511_2,0,1,discocyte,2446.0,50.791,0.487,310486.0,6447.1828,3416.9164
20110511_2,0,1,discocyte,2905.0,60.322,0.8013,338287.0,7024.4653,3722.868
20110511_2,0,1,discocyte,3070.0,63.748,0.7754,386932.0,8034.5695,4258.209
20110511_2,0,1,discocyte,2525.0,52.431,0.8095,342772.0,7117.5955,3772.2257
20110511_2,0,1,discocyte,3190.0,66.24,0.7484,366177.0,7603.5958,4029.799
20110511_2,0,1,discocyte,3354.0,69.645,0.8141,387312.0,8042.4601,4262.3909
20110511_2,0,1,discocyte,3413.0,70.87,0.8007,370316.0,7689.5414,4075.349
20110511_2,0,1,discocyte,3401.0,70.621,0.7603,406865.0,8448.4744,4477.5728
20110511_2,0,1,discocyte,3390.0,70.393,0.789,386071.0,8016.691,4248.7337
20110511_2,0,1,discocyte,3174.0,65.908,0.817,347967.0,7225.4686,3829.3969
20110511_2,0,1,discocyte,3272.0,67.942,0.7892,358242.0,7438.8271,3942.4739
20110511_2,0,1,discocyte,2489.0,51.684,0.7921,290958.0,6041.6876,3202.0096
20110511_2,0,1,discocyte,2864.0,59.47,0.7878,324854.0,6745.5316,3575.037
20110511_2,0,1,discocyte,3240.0,67.278,0.8384,358321.0,7440.4675,3943.3433
20110511_2,0,1,discocyte,3509.0,72.864,0.7424,393485.0,8170.6413,4330.3252
20110511_2,0,1,discocyte,3292.0,68.358,0.815,325872.0,6766.6702,3586.2402
20110511_2,0,1,discocyte,2877.0,59.74,0.8188,286932.0,5958.0885,3157.7032
20110511_2,0,1,discocyte,2151.0,44.665,0.7566,243446.0,5055.1099,2679.1373
20110511_2,0,1,discocyte,3265.0,67.797,0.7862,352183.0,7313.0131,3875.7943
20110511_2,0,1,discocyte,3484.0,72.345,0.7977,355813.0,7388.3893,3915.7426
20110511_2,0,1,discocyte,2590.0,53.781,0.7142,273917.0,5687.8345,3014.4724
20110511_2,0,1,discocyte,3234.0,67.153,0.7667,308341.0,6402.6423,3393.3105
20110511_2,0,1,discocyte,3258.0,67.652,0.7386,363829.0,7554.8401,4003.9592
20110511_2,0,1,discocyte,2244.0,46.596,0.4734,252405.0,5241.1419,2777.7316
20110511_2,0,1,discocyte,3192.0,66.281,0.7893,357766.0,7428.943,3937.2355
20110511_2,0,1,discocyte,3108.0,64.537,0.8172,367012.0,7620.9344,4038.9883
20110511_2,0,1,discocyte,3016.0,62.627,0.7698,272511.0,5658.6391,2998.9993
20110511_2,0,1,discocyte,774.0,16.072,0.7511,89376.0,1855.8757,983.588
20110511_2,0,1,discocyte,1747.0,36.276,0.678,201498.0,4184.0677,2217.4971
20110511_2,0,3,spherocyte,2395.0,49.732,0.7724,309719.0,6431.2562,3408.4755
20110511_2,0,4,stomatocyte,1666.0,34.594,0.5162,264210.0,5486.2705,2907.6463
20110511_2,0,4,stomatocyte,2166.0,44.977,0.7498,248688.0,5163.9591,2736.8258
20110511_3,0,1,discocyte,1062.0,22.052,0.57,160074.0,3323.9062,1761.6236
20110511_3,0,1,discocyte,2897.0,60.156,0.7889,427402.0,8874.9213,4703.5837
20110511_3,0,1,discocyte,3109.0,64.558,0.7671,413181.0,8579.625,4547.0808
20110511_3,0,1,discocyte,3157.0,65.555,0.7809,459134.0,9533.8303,5052.7962
20110511_3,0,1,discocyte,3147.0,65.347,0.7661,435165.0,9036.1185,4789.016
20110511_3,0,1,discocyte,3397.0,70.538,0.7986,473407.0,9830.2064,5209.8714
20110511_3,0,1,discocyte,2954.0,61.339,0.6965,424536.0,8815.4094,4672.0432
20110511_3,0,1,discocyte,5532.0,114.871,0.3903,785280.0,16306.19,8642.0518
20110511_3,0,1,discocyte,2528.0,52.493,0.7774,366696.0,7614.3728,4035.5107
20110511_3,0,1,discocyte,3949.0,82.0,0.7989,525477.0,10911.4301,5782.9047
20110511_3,0,1,discocyte,3709.0,77.017,0.7856,501349.0,10410.4167,5517.3747
20110511_3,0,1,discocyte,3840.0,79.737,0.8033,485496.0,10081.2322,5342.9115
20110511_3,0,1,discocyte,6419.0,133.289,0.4265,894851.0,18581.411,9847.887
20110511_3,0,1,discocyte,3001.0,62.315,0.761,399486.0,8295.2509,4396.3665
20110511_3,0,1,discocyte,3213.0,66.717,0.7925,441959.0,9177.1947,4863.7843
20110511_3,0,1,discocyte,3373.0,70.04,0.7669,425478.0,8834.9698,4682.41
20110511_3,0,1,discocyte,3614.0,75.044,0.8023,438278.0,9100.7594,4823.2747
20110511_3,0,1,discocyte,3008.0,62.461,0.8025,419555.0,8711.9799,4617.227
20110511_3,0,1,discocyte,3182.0,66.074,0.777,435298.0,9038.8803,4790.4796
20110511_3,0,1,discocyte,6258.0,129.946,0.3831,783589.0,16271.0767,8623.4422
20110511_3,0,1,discocyte,3914.0,81.273,0.775,485792.0,10087.3786,5346.169
20110511_3,0,1,discocyte,3060.0,63.54,0.8028,404272.0,8394.6313,4449.0367
20110511_3,0,1,discocyte,2973.0,61.734,0.8148,389544.0,8088.8071,4286.9542
20110511_3,0,1,discocyte,3269.0,67.88,0.781,437885.0,9092.5988,4818.9497
20110511_3,0,1,discocyte,3315.0,68.835,0.829,449906.0,9342.2126,4951.2415
20110511_3,0,1,discocyte,3202.0,66.489,0.7196,418634.0,8692.8555,4607.0914
20110511_3,0,1,discocyte,6946.0,144.232,0.4145,810988.0,16840.0117,8924.9698
20110511_3,0,1,discocyte,3501.0,72.698,0.7888,437610.0,9086.8885,4815.9233
20110511_3,0,1,discocyte,9373.0,194.629,0.3145,1190159.0,24713.4255,13097.7686
20110511_3,0,1,discocyte,2917.0,60.571,0.7933,371784.0,7720.0241,4091.5044
20110511_3,0,1,discocyte,3313.0,68.794,0.8324,415123.0,8619.9502,4568.4526
20110511_3,0,1,discocyte,3230.0,67.07,0.788,371693.0,7718.1345,4090.5029
20110511_3,0,1,discocyte,2344.0,48.673,0.7539,311154.0,6461.0537,3424.2677
20110511_3,0,1,discocyte,1067.0,22.156,0.3749,124567.0,2586.6101,1370.867
20110511_4,0,1,discocyte,1090.0,22.634,0.7153,173189.0,3596.2367,1905.955
20110511_4,0,1,discocyte,7282.0,151.209,0.2764,1063514.0,22083.6661,11704.033
20110511_4,0,1,discocyte,2265.0,47.032,0.8063,330440.0,6861.5238,3636.5113
20110511_4,0,1,discocyte,2571.0,53.386,0.8202,342494.0,7111.8228,3769.1663
20110511_4,0,1,discocyte,2333.0,48.444,0.7954,305663.0,6347.0341,3363.839
20110511_4,0,1,discocyte,2884.0,59.886,0.794,412579.0,8567.1245,4540.4557
20110511_4,0,1,discocyte,2461.0,51.102,0.8108,337255.0,7003.036,3711.5108
20110511_4,0,1,discocyte,2502.0,51.954,0.7889,364491.0,7568.5864,4011.2445
20110511_4,0,1,discocyte,2386.0,49.545,0.8045,389373.0,8085.2564,4285.0724
20110511_4,0,1,discocyte,2588.0,53.739,0.8053,367482.0,7630.6939,4044.1606
20110511_4,0,1,discocyte,2287.0,47.489,0.8112,343086.0,7124.1156,3775.6813
20110511_4,0,1,discocyte,3109.0,64.558,0.8311,423700.0,8798.05,4662.843
20110511_4,0,1,discocyte,2769.0,57.498,0.7501,392603.0,8152.3267,4320.6187
20110511_4,0,1,discocyte,3031.0,62.938,0.755,422738.0,8778.0742,4652.2561
20110511_4,0,1,discocyte,2102.0,43.648,0.8271,302413.0,6279.5485,3328.0725
20110511_4,0,1,discocyte,2794.0,58.017,0.8068,386672.0,8029.1706,4255.3477
20110511_4,0,1,discocyte,2846.0,59.097,0.7937,395367.0,8209.7206,4351.0367
20110511_4,0,1,discocyte,2903.0,60.28,0.7667,368647.0,7654.8849,4056.9815
20110511_4,0,1,discocyte,3803.0,78.969,0.3508,527147.0,10946.1073,5801.2832
20110511_4,0,1,discocyte,2796.0,58.058,0.7914,365747.0,7594.667,4025.0669
20110511_4,0,1,discocyte,2688.0,55.816,0.8055,355794.0,7387.9948,3915.5335
20110511_4,0,1,discocyte,4775.0,99.152,0.3963,651808.0,13534.6693,7173.1847
20110511_4,0,1,discocyte,2695.0,55.961,0.8208,333283.0,6920.5582,3667.7987
20110511_4,0,1,discocyte,1758.0,36.505,0.4492,239405.0,4971.1993,2634.6659
20110511_4,0,1,discocyte,2752.0,57.145,0.8225,350056.0,7268.8463,3852.3865
20110511_4,0,1,discocyte,2947.0,61.194,0.8111,384388.0,7981.7438,4230.2121
20110511_4,0,1,discocyte,2548.0,52.909,0.799,363306.0,7543.9801,3998.2035
20110511_4,0,1,discocyte,1395.0,28.967,0.7712,166524.0,3457.8392,1832.6062
20110511_4,0,4,stomatocyte,1973.0,40.969,0.8293,298661.0,6201.6389,3286.7816
20110511_4,0,4,stomatocyte,1533.0,31.832,0.3729,272104.0,5650.1879,2994.5202
20110511_4,0,4,stomatocyte,1730.0,35.923,0.6662,248529.0,5160.6575,2735.076
20110511_5,0,1,discocyte,2552.0,52.992,0.7446,357110.0,7415.3213,3930.0162
20110511_5,0,1,discocyte,2255.0,46.825,0.7108,315589.0,6553.1456,3473.0752
20110511_5,0,1,discocyte,6179.0,128.306,0.3946,813173.0,16885.3828,8949.0158
20110511_5,0,1,discocyte,3275.0,68.005,0.7997,453867.0,9424.462,4994.8326
20110511_5,0,1,discocyte,3233.0,67.133,0.8311,417459.0,8668.4568,4594.1604
20110511_5,0,1,discocyte,3121.0,64.807,0.8145,400960.0,8325.8582,4412.588
20110511_5,0,1,discocyte,2722.0,56.522,0.7878,364567.0,7570.1645,4012.0809
20110511_5,0,1,discocyte,3472.0,72.095,0.7784,441669.0,9171.1729,4860.5929
20110511_5,0,1,discocyte,3371.0,69.998,0.7719,408259.0,8477.4206,4492.9139
20110511_5,0,1,discocyte,2945.0,61.152,0.6864,382250.0,7937.3486,4206.6833
20110511_5,0,1,discocyte,3024.0,62.793,0.8027,393793.0,8177.0368,4333.7147
20110511_5,0,1,discocyte,2379.0,49.399,0.8182,294708.0,6119.5556,3243.2786
20110511_5,0,1,discocyte,3130.0,64.994,0.5337,388266.0,8062.2697,4272.8898
20110511_5,0,1,discocyte,2773.0,57.581,0.8171,342048.0,7102.5617,3764.258
20110511_5,0,1,discocyte,7388.0,153.41,0.5018,848271.0,17614.1861,9335.2714
20110511_5,0,1,discocyte,2894.0,60.093,0.818,373123.0,7747.8282,4106.2402
20110511_5,0,1,discocyte,3156.0,65.534,0.7961,409213.0,8497.2302,4503.4127
20110511_5,0,1,discocyte,3159.0,65.596,0.792,357512.0,7423.6688,3934.4402
20110511_5,0,1,discocyte,3598.0,74.712,0.7089,434841.0,9029.3907,4785.4503
20110511_5,0,1,discocyte,1259.0,26.143,0.7005,133621.0,2774.6147,1470.5068
20110511_5,0,1,discocyte,3538.0,73.466,0.7779,442401.0,9186.3727,4868.6486
20110511_5,0,1,discocyte,3188.0,66.198,0.7914,422802.0,8779.4032,4652.9604
20110511_5,0,1,discocyte,3875.0,80.464,0.7817,464070.0,9636.3254,5107.1172
20110511_5,0,1,discocyte,3647.0,75.729,0.7644,423351.0,8790.8031,4659.0022
20110511_5,0,1,discocyte,1341.0,27.846,0.7732,184163.0,3824.1097,2026.7245
20110511_5,0,3,spherocyte,2738.0,56.854,0.7563,325891.0,6767.0647,3586.4493
20110511_5,0,3,spherocyte,2062.0,42.817,0.464,274058.0,5690.7623,3016.0241
20110511_5,0,4,stomatocyte,2671.0,55.463,0.7764,391239.0,8124.0035,4305.6078
20110511_5,0,4,stomatocyte,986.0,20.474,0.5086,157315.0,3266.6161,1731.2607
20110511_6,0,1,discocyte,3653.0,75.854,0.2082,537598.0,11163.1203,5916.297
20110511_6,0,1,discocyte,2807.0,58.287,0.7821,376255.0,7812.8636,4140.708
20110511_6,0,1,discocyte,2468.0,51.248,0.8506,297652.0,6180.6872,3275.6775
20110511_6,0,1,discocyte,2909.0,60.405,0.8035,400095.0,8307.8967,4403.0686
20110511_6,0,1,discocyte,4512.0,93.691,0.4694,673400.0,13983.0231,7410.8059
20110511_6,0,1,discocyte,2885.0,59.906,0.7871,409174.0,8496.4204,4502.9835
20110511_6,0,1,discocyte,1293.0,26.849,0.6984,180276.0,3743.3969,1983.9478
20110511_6,0,1,discocyte,2862.0,59.429,0.7488,351785.0,7304.7487,3871.4142
20110511_6,0,1,discocyte,2160.0,44.852,0.7906,290948.0,6041.4799,3201.8995
20110511_6,0,1,discocyte,3065.0,63.644,0.8298,379754.0,7885.5197,4179.2147
20110511_6,0,1,discocyte,3000.0,62.294,0.8302,361181.0,7499.8548,3974.8178
20110511_6,0,1,discocyte,2957.0,61.402,0.8088,322163.0,6689.6535,3545.4224
20110511_6,0,1,discocyte,2645.0,54.923,0.836,319511.0,6634.5852,3516.237
20110511_6,0,1,discocyte,2994.0,62.17,0.7883,324479.0,6737.7448,3570.9101
20110511_6,0,1,discocyte,2039.0,42.339,0.8352,246337.0,5115.141,2710.9529
20110511_6,0,1,discocyte,2740.0,56.896,0.8142,311657.0,6471.4984,3429.8033
20110511_6,0,1,discocyte,2519.0,52.307,0.781,261943.0,5439.1966,2882.6978
20110511_6,0,1,discocyte,2355.0,48.901,0.8128,256994.0,5336.4316,2828.2338
20110511_6,0,1,discocyte,4647.0,96.494,0.4514,568789.0,11810.7955,6259.5558
20110511_6,0,1,discocyte,2251.0,46.742,0.7385,250993.0,5211.822,2762.1925
20110511_6,0,1,discocyte,2480.0,51.497,0.7912,274421.0,5698.2999,3020.019
20110511_6,0,1,discocyte,2672.0,55.484,0.7829,286536.0,5949.8656,3153.3452
20110511_6,0,4,stomatocyte,1628.0,33.805,0.6171,254120.0,5276.7535,2796.6053
20110516_1,5,1,discocyte,1679.0,34.864,0.6499,210287.0,4366.5696,2314.2206
20110516_1,5,1,discocyte,3643.0,75.646,0.7477,420856.0,8738.9949,4631.5446
20110516_1,5,1,discocyte,3203.0,66.51,0.814,396828.0,8240.058,4367.1151
20110516_1,5,1,discocyte,3423.0,71.078,0.8333,408738.0,8487.3669,4498.1853
20110516_1,5,1,discocyte,3347.0,69.5,0.7023,354653.0,7364.3022,3902.9768
20110516_1,5,1,discocyte,4032.0,83.724,0.7928,468415.0,9726.5485,5154.9341
20110516_1,5,1,discocyte,3797.0,78.844,0.7293,421438.0,8751.08,4637.9495
20110516_1,5,1,discocyte,3346.0,69.479,0.8352,403488.0,8378.3517,4440.4088
20110516_1,5,1,discocyte,3805.0,79.01,0.8224,413182.0,8579.6457,4547.0918
20110516_1,5,1,discocyte,2468.0,51.248,0.7987,331136.0,6875.9761,3644.1708
20110516_1,5,1,discocyte,3629.0,75.355,0.7575,442804.0,9194.7409,4873.0836
20110516_1,5,1,discocyte,4176.0,86.714,0.754,470109.0,9761.7241,5173.5767
20110516_1,5,1,discocyte,3803.0,78.969,0.788,453288.0,9412.4392,4988.4606
20110516_1,5,1,discocyte,3771.0,78.304,0.7706,439054.0,9116.8729,4831.8146
20110516_1,5,1,discocyte,3517.0,73.03,0.7601,380142.0,7893.5764,4183.4847
20110516_1,5,1,discocyte,8510.0,176.709,0.2617,973979.0,20224.4889,10718.6952
20110516_1,5,1,discocyte,3528.0,73.258,0.8085,382519.0,7942.9344,4209.6437
20110516_1,5,1,discocyte,3170.0,65.824,0.8203,395609.0,8214.7457,4353.6999
20110516_1,5,1,discocyte,7857.0,163.149,0.4024,872179.0,18110.6312,9598.3803
20110516_1,5,1,discocyte,3593.0,74.608,0.7992,461349.0,9579.8243,5077.1724
20110516_1,5,1,discocyte,3537.0,73.445,0.761,378265.0,7854.6009,4162.8282
20110516_1,5,1,discocyte,2730.0,56.688,0.7788,327552.0,6801.555,3604.7287
20110516_1,5,1,discocyte,5901.0,122.533,0.4068,686125.0,14247.2553,7550.8453
20110516_1,5,1,discocyte,3198.0,66.406,0.7859,380904.0,7909.3992,4191.8705
20110516_1,5,1,discocyte,2960.0,61.464,0.8386,375809.0,7803.6025,4135.7998
20110516_1,5,1,discocyte,2667.0,55.38,0.8251,366522.0,7610.7597,4033.5958
20110516_1,5,1,discocyte,2553.0,53.013,0.7845,295284.0,6131.5162,3249.6175
20110516_1,5,1,discocyte,2664.0,55.317,0.7983,351057.0,7289.6319,3863.4026
20110516_1,5,1,discocyte,3325.0,69.043,0.7752,362230.0,7521.6371,3986.3621
20110516_1,5,1,discocyte,3353.0,69.624,0.7339,330441.0,6861.5446,3636.5223
20110516_1,5,1,discocyte,6150.0,127.704,0.4215,639236.0,13273.6141,7034.8291
20110516_1,5,1,discocyte,873.0,18.128,0.6981,105568.0,2192.0995,1161.7819
20110516_1,5,1,discocyte,3200.0,66.447,0.7824,315196.0,6544.9851,3468.7502
20110516_1,5,1,discocyte,3662.0,76.041,0.5614,381554.0,7922.8963,4199.0238
20110516_1,5,4,stomatocyte,2157.0,44.79,0.624,309844.0,6433.8518,3409.8511
20110516_2,5,1,discocyte,2728.0,56.646,0.7757,350585.0,7279.8309,3858.2082
20110516_2,5,1,discocyte,3549.0,73.694,0.7562,409843.0,8510.312,4510.3459
20110516_2,5,1,discocyte,2784.0,57.809,0.7905,317531.0,6593.4709,3494.447
20110516_2,5,1,discocyte,1691.0,35.113,0.3121,218217.0,4531.2345,2401.4907
20110516_2,5,1,discocyte,7000.0,145.354,0.4789,852278.0,17697.3907,9379.3686
20110516_2,5,1,discocyte,3743.0,77.723,0.8023,407757.0,8466.9966,4487.3893
20110516_2,5,1,discocyte,3527.0,73.237,0.7709,417714.0,8673.7518,4596.9667
20110516_2,5,1,discocyte,3580.0,74.338,0.8019,403091.0,8370.108,4436.0397
20110516_2,5,1,discocyte,3535.0,73.404,0.7822,418297.0,8685.8577,4603.3827
20110516_2,5,1,discocyte,3696.0,76.747,0.7308,448555.0,9314.1593,4936.3737
20110516_2,5,1,discocyte,958.0,19.893,0.5241,117917.0,2448.5241,1297.6834
20110516_2,5,1,discocyte,5816.0,120.768,0.4102,727245.0,15101.1042,8003.3732
20110516_2,5,1,discocyte,2843.0,59.034,0.8156,341648.0,7094.2558,3759.856
20110516_2,5,1,discocyte,1639.0,34.034,0.7969,194839.0,4045.7948,2144.2145
20110516_2,5,1,discocyte,3603.0,74.816,0.7982,406054.0,8431.6342,4468.6477
20110516_2,5,1,discocyte,3049.0,63.312,0.8221,385453.0,8003.8583,4241.9325
20110516_2,5,1,discocyte,3329.0,69.126,0.8029,384655.0,7987.288,4233.1505
20110516_2,5,1,discocyte,3668.0,76.165,0.76,430341.0,8935.9491,4735.9276
20110516_2,5,1,discocyte,6068.0,126.001,0.3969,720826.0,14967.8149,7932.7318
20110516_2,5,1,discocyte,3182.0,66.074,0.8087,359326.0,7461.3361,3954.4034
20110516_2,5,1,discocyte,3177.0,65.97,0.8265,409514.0,8503.4804,4506.7252
20110516_2,5,1,discocyte,3507.0,72.822,0.8203,384981.0,7994.0573,4236.7381
20110516_2,5,1,discocyte,2370.0,49.213,0.37,326569.0,6781.1432,3593.9107
20110516_2,5,1,discocyte,5847.0,121.412,0.4031,707207.0,14685.019,7782.8539
20110516_2,5,1,discocyte,1836.0,38.124,0.6996,194718.0,4043.2823,2142.8828
20110516_2,5,1,discocyte,5576.0,115.785,0.5501,624579.0,12969.2643,6873.528
20110516_2,5,1,discocyte,3097.0,64.309,0.8358,300305.0,6235.7763,3304.8739
20110516_2,5,1,discocyte,6065.0,125.939,0.4208,681598.0,14153.253,7501.0254
20110516_2,5,1,discocyte,8049.0,167.136,0.3178,918584.0,19074.2222,10109.07
20110516_2,5,1,discocyte,2906.0,60.343,0.8134,358682.0,7447.9636,3947.3161
20110516_2,5,1,discocyte,2113.0,43.876,0.7981,262543.0,5451.6555,2889.3009
20110516_2,5,1,discocyte,2333.0,48.444,0.7472,243188.0,5049.7526,2676.298
20110516_2,5,1,discocyte,1323.0,27.472,0.6186,154388.0,3205.8375,1699.0489
20110516_2,5,1,discocyte,817.0,16.965,0.5447,105858.0,2198.1213,1164.9734
20110516_2,5,2,echinocyte,1228.0,25.499,0.5804,180641.0,3750.976,1987.9646
20110516_2,5,3,spherocyte,1192.0,24.752,0.4545,146215.0,3036.1267,1609.1045
20110516_2,5,3,spherocyte,1012.0,21.014,0.6048,129434.0,2687.6724,1424.4286
20110516_2,5,3,spherocyte,2767.0,57.456,0.8258,311001.0,6457.8767,3422.584
20110516_2,5,4,stomatocyte,1410.0,29.278,0.4992,200078.0,4154.5817,2201.8699
20110516_2,5,4,stomatocyte,2645.0,54.923,0.6623,385541.0,8005.6856,4242.901
20110516_2,5,4,stomatocyte,1870.0,38.83,0.476,214698.0,4458.1632,2362.7639
20110516_3,5,1,discocyte,9152.0,190.04,0.2448,1190468.0,24719.8418,13101.1691
20110516_3,5,1,discocyte,3283.0,68.171,0.781,379011.0,7870.0914,4171.038
20110516_3,5,1,discocyte,6607.0,137.193,0.4267,847500.0,17598.1765,9326.7865
20110516_3,5,1,discocyte,5702.0,118.401,0.3876,666003.0,13829.4258,7329.4015
20110516_3,5,1,discocyte,3043.0,63.187,0.8168,376127.0,7810.2057,4139.2994
20110516_3,5,1,discocyte,2991.0,62.108,0.807,361578.0,7508.0985,3979.1868
20110516_3,5,1,discocyte,3602.0,74.795,0.747,434280.0,9017.7417,4779.2765
20110516_3,5,1,discocyte,3364.0,69.853,0.7935,400486.0,8316.0157,4407.3716
20110516_3,5,1,discocyte,2462.0,51.123,0.456,313965.0,6519.4236,3455.203
20110516_3,5,1,discocyte,3417.0,70.953,0.7663,411424.0,8543.1412,4527.7449
20110516_3,5,1,discocyte,4010.0,83.267,0.8479,485673.0,10084.9076,5344.8594
20110516_3,5,1,discocyte,3027.0,62.855,0.7959,357612.0,7425.7452,3935.5407
20110516_3,5,1,discocyte,4913.0,102.018,0.6071,680253.0,14125.3243,7486.2236
20110516_3,5,1,discocyte,3634.0,75.459,0.794,435667.0,9046.5425,4794.5405
20110516_3,5,1,discocyte,3716.0,77.162,0.7754,427273.0,8872.2427,4702.164
20110516_3,5,1,discocyte,2981.0,61.9,0.8207,367355.0,7628.0568,4042.763
20110516_3,5,1,discocyte,3234.0,67.153,0.7198,371330.0,7710.5969,4086.5081
20110516_3,5,1,discocyte,3767.0,78.221,0.7554,415537.0,8628.5469,4573.0087
20110516_3,5,1,discocyte,4357.0,90.472,0.7989,493724.0,10252.0851,5433.4611
20110516_3,5,1,discocyte,3487.0,72.407,0.7584,389410.0,8086.0247,4285.4795
20110516_3,5,1,discocyte,3700.0,76.83,0.7346,434680.0,9026.0476,4783.6785
20110516_3,5,1,discocyte,3420.0,71.016,0.6157,357407.0,7421.4884,3933.2847
20110516_3,5,1,discocyte,1934.0,40.159,0.7494,210385.0,4368.6046,2315.2991
20110516_3,5,1,discocyte,3559.0,73.902,0.7815,421061.0,8743.2517,4633.8006
20110516_3,5,1,discocyte,3088.0,64.122,0.7255,334059.0,6936.6717,3676.3386
20110516_3,5,1,discocyte,1212.0,25.167,0.6872,140223.0,2911.704,1543.1622
20110516_3,5,1,discocyte,5825.0,120.955,0.2993,644523.0,13383.3976,7093.0129
20110516_3,5,1,discocyte,3326.0,69.064,0.2636,406975.0,8450.7585,4478.7834
20110516_3,5,1,discocyte,3453.0,71.701,0.7844,367186.0,7624.5475,4040.9031
20110516_3,5,1,discocyte,3031.0,62.938,0.7826,331392.0,6881.2919,3646.9881
20110516_3,5,1,discocyte,3120.0,64.786,0.7996,381349.0,7918.6395,4196.7678
20110516_3,5,1,discocyte,2699.0,56.044,0.7983,297195.0,6171.1977,3270.6481
20110516_3,5,1,discocyte,2966.0,61.588,0.8148,321825.0,6682.635,3541.7027
20110516_3,5,1,discocyte,9428.0,195.771,0.3674,1008340.0,20937.9885,11096.84
20110516_3,5,1,discocyte,5374.0,111.59,0.4075,570016.0,11836.2739,6273.059
20110516_3,5,1,discocyte,2928.0,60.799,0.809,320215.0,6649.2036,3523.9846
20110516_3,5,1,discocyte,3325.0,69.043,0.7959,355364.0,7379.0659,3910.8014
20110516_3,5,1,discocyte,1864.0,38.706,0.772,219831.0,4564.7489,2419.2529
